Category,Kind,Fabric,Cut,Product_Code,Brand,Color,Warehouse,Location,Supplier,Balance,29,2XL,30,31,32,33,34,35,36,37,38,39,3XL,40,41,42,43,44,45,46,47,48,4XL,50,52,54,56,58,5XL,60,62,64,66,68,6XL,70,L,M,S,XL,XS
Clothing,Suits,TR Suit,Regular Fit Suit,260419-1,Carpin,2 Greige,Warehouse,WH-W32-C188,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,1,1,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Regular Fit Suit,260419-1,Carpin,6 D.Metalic,Retail,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,1,1,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Regular Fit Suit,260419-1,Carpin,6 D.Metalic,Warehouse,WH-W32-C188,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,1,1,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Regular Fit Suit,260421,Carpin,14 Navy,Warehouse,WH-W32-C188,,,,,,,,,,,,,,,,,,,,,,,2,,2,2,2,2,2,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Regular Fit Suit,260421,Carpin,15 Gray,Warehouse,WH-W32-C188,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,2,2,1,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Regular Fit Suit,260421,Carpin,8 Blue,Warehouse,WH-W32-C188,,,,,,,,,,,,,,,,,,,,,,,2,,2,2,2,2,2,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Regular Fit Suit,9347-133,Vista Moda,5 Gray,Warehouse,WH-W18-C144,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Regular Fit Suit,9347-133,Vista Moda,7 Black,Warehouse,WH-W18-C144,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Regular Fit Suit,A1118,Vista Moda,15 L.Gray,Warehouse,WH-W18-R145,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Regular Fit Suit,A1118,Vista Moda,22 Coffee,Warehouse,WH-W18-R145,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Regular Fit Suit,A1118,Vista Moda,8 L.Brown,Warehouse,WH-W18-R145,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Regular Fit Suit,A2331-014,Vista Moda,16 Pale Black,Warehouse,WH-W19-R148,,,,,,,,,,,,,,,,,,,,,2,,3,,4,4,4,3,2,,1,,,,,,,,,,,,
Clothing,Suits,TR Suit,Regular Fit Suit,A2331-133,Vista Moda,Pale Black,Warehouse,WH-W19-C146,,,,,,,,,,,,,,,,,,,,,,,2,,4,5,7,6,5,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Regular Fit Suit,A5319-158,Vista Moda,33 D.Coffee,Warehouse,WH-W24-R162,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Regular Fit Suit,B518-C6,Vista Moda,651 Olive,Warehouse,WH-W7-R43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Regular Fit Suit,B518-C6,Vista Moda,671 M.Beige,Warehouse,WH-W7-R43,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,3,2,,,1,,,,,,,,,,,
Clothing,Suits,TR Suit,Regular Fit Suit,K07060,Vista Moda,6 Black,Warehouse,WH-W18-C144,,,,,,,,,,,,,,,,,,,,,,,,,3,6,8,3,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Regular Fit Suit,K10772,Vista Moda,9 Black,Warehouse,WH-W18-C144,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,2,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Regular Fit Suit,K70850,Vista Moda,30 L.Coffee,Warehouse,WH-W18-R144,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Regular Fit Suit,MM1639,Roberto Bellini,48 Petrole,Warehouse,WH-W19-R145,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Regular Fit Suit,R9351,Vista Moda,1 M.Gray,Warehouse,WH-W18-R146,,,,,,,,,,,,,,,,,,,,,,,,,3,5,5,5,3,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Regular Fit Suit,R9351,Vista Moda,10 D.Gray,Warehouse,WH-W18-R146,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,0,,1,2,,,,,,,,,,,
Clothing,Suits,TR Suit,Regular Fit Suit,R9351,Vista Moda,18 Coffee,Warehouse,WH-W18-R146,,,,,,,,,,,,,,,,,,,,,,,5,,3,2,1,1,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Regular Fit Suit,R9351,Vista Moda,7 D.Gray,Warehouse,WH-W18-R146,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,1,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Regular Fit Suit,R9351,Vista Moda,91 Gray,Warehouse,WH-W18-R146,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Regular Fit Suit,R9351,Vista Moda,94 D.Gray,Warehouse,WH-W18-R146,,,,,,,,,,,,,,,,,,,,,,,4,,5,3,3,8,2,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Regular Fit Suit,S004,Vista Moda,10 Coffee,Warehouse,WH-W7-R46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Regular Fit Suit,S004,Vista Moda,9 D.Gray,Warehouse,WH-W7-R46,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,10072019-184,Carpin,12 Mov,Retail,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,1,1,1,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,10072019-184,Carpin,12 Mov,Warehouse,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,10072019-184,Carpin,2 Navy,Retail,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,0,1,1,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,10072019-184,Carpin,2 Navy,Warehouse,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,1,1,1,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,120020,Vista Moda,188 Navy,Retail,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,1,1,1,1,,1,1,1,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,120020,Vista Moda,188 Navy,Warehouse,WH-W19-R148,,,,,,,,,,,,,,,,,,,2,,5,,10,,16,23,22,22,13,,9,4,5,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,120020,Vista Moda,22 Gray,Warehouse,WH-W19-R148,,,,,,,,,,,,,,,,,,,,,4,,7,,11,14,14,13,9,,7,4,2,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,120020,Vista Moda,37 L.Navy,Retail,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,1,1,1,1,,1,1,1,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,120020,Vista Moda,37 L.Navy,Retail Wh,,,,,,,,,,,,,,,,,,,,,,,,0,,1,1,,,1,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,120020,Vista Moda,37 L.Navy,Warehouse,WH-W19-R148,,,,,,,,,,,,,,,,,,,3,,4,,7,,9,20,20,20,8,,2,3,2,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,120020,Vista Moda,500 Black,Retail,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,1,1,1,1,,1,1,1,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,120020,Vista Moda,500 Black,Retail Wh,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,120020,Vista Moda,500 Black,Warehouse,WH-W19-R148,,,,,,,,,,,,,,,,,,,7,,6,,10,,11,24,15,16,12,,11,3,1,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,120020,Vista Moda,504 Coffee,Retail,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,1,1,,1,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,120020,Vista Moda,504 Coffee,Warehouse,WH-W19-R148,,,,,,,,,,,,,,,,,,,,,,,0,,1,1,2,2,0,,1,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,12072019-185,Carpin,11 Black,Retail,,,,,,,,,,,,,,,,,,,,,,0,,1,,1,0,0,0,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,12072019-185,Carpin,11 Black,Warehouse,WH-W32-C188,,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,12072019-185,Carpin,3 Bordo,Retail,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,1,1,1,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,12072019-185,Carpin,3 Bordo,Warehouse,WH-W32-C188,,,,,,,,,,,,,,,,,,,,,1,,1,,1,1,1,1,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,12072019-185,Carpin,6 L.Navy,Retail,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,1,1,1,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,12072019-185,Carpin,6 L.Navy,Warehouse,WH-W32-C188,,,,,,,,,,,,,,,,,,,,,1,,1,,1,1,1,1,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,12072019-185,Carpin,9 Navy,Retail,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,1,1,1,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,12072019-185,Carpin,9 Navy,Warehouse,WH-W32-C188,,,,,,,,,,,,,,,,,,,,,0,,0,,1,1,1,1,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,130115-108,Carpin,6 Coffee,Retail,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,1,0,1,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,130115-108,Carpin,6 Coffee,Warehouse,WH-W28-C175,,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,130115-143,Carpin,13 L.Navy,Retail,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,1,1,1,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,130115-143,Carpin,13 L.Navy,Warehouse,WH-W32-C188,,,,,,,,,,,,,,,,,,,,,2,,2,,2,2,2,2,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,2019A,Vista Moda,4 D.Gray,Warehouse,WH-W18-C144,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,2019A,Vista Moda,5 Petroli,Warehouse,WH-W18-C144,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,2019A,Vista Moda,Black,Warehouse,WH-W18-C144,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,2019A,Vista Moda,Blue,Warehouse,WH-W18-C144,,,,,,,,,,,,,,,,,,,,,,,1,,2,4,1,1,1,,1,1,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,2019A,Vista Moda,C1 Metalic,Warehouse,WH-W18-C144,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,1,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,2019A,Vista Moda,C2 L.Gray,Warehouse,WH-W18-C144,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,25082021-212,Carpin,10 Charcol,Retail,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,1,1,1,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,25082021-212,Carpin,10 Charcol,Warehouse,WH-W32-C188,,,,,,,,,,,,,,,,,,,,,1,,1,,1,1,0,0,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,25082021-212,Carpin,11 Gray,Retail,,,,,,,,,,,,,,,,,,,,,,1,,1,,0,1,0,1,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,25082021-212,Carpin,11 Gray,Warehouse,WH-W32-C188,,,,,,,,,,,,,,,,,,,,,1,,0,,1,1,0,1,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,25082021-212,Carpin,12 L.Gray,Retail,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,1,1,1,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,25082021-212,Carpin,12 L.Gray,Warehouse,WH-W32-C188,,,,,,,,,,,,,,,,,,,,,1,,1,,1,1,1,1,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,25082021-212,Carpin,14 Antrasit,Retail,,,,,,,,,,,,,,,,,,,,,,,,1,,1,0,1,1,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,25082021-212,Carpin,14 Antrasit,Warehouse,WH-W32-C188,,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,25082021-212,Carpin,3 Black,Retail,,,,,,,,,,,,,,,,,,,,,,0,,1,,1,1,1,1,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,25082021-212,Carpin,3 Black,Retail Wh,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,25082021-212,Carpin,3 Black,Warehouse,WH-W32-C188,,,,,,,,,,,,,,,,,,,,,2,,2,,2,3,2,2,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,25082021-212,Carpin,4 Navy,Retail,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,1,1,1,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,25082021-212,Carpin,4 Navy,Warehouse,WH-W32-C188,,,,,,,,,,,,,,,,,,,,,1,,2,,2,2,2,2,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,25082021-212,Carpin,6 D.Petrole,Retail,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,1,1,2,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,25082021-212,Carpin,6 D.Petrole,Warehouse,WH-W32-C188,,,,,,,,,,,,,,,,,,,,,1,,1,,1,0,0,0,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,25082021-212,Carpin,7 Petrole,Retail,,,,,,,,,,,,,,,,,,,,,,1,,0,,1,1,1,1,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,25082021-212,Carpin,7 Petrole,Warehouse,WH-W32-C188,,,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,25082021-212,Carpin,8 Metalic,Retail,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,25082021-212,Carpin,8 Metalic,Warehouse,WH-W32-C188,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,398,Vista Moda,103 D.Gray,Warehouse,"WH-W25-R165,166",,,,,,,,,,,,,,,,,,,,,,,1,,4,7,7,6,4,,3,2,1,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,398,Vista Moda,25 Metalic,Warehouse,"WH-W25-R165,166",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,398,Vista Moda,91 L.Gray,Warehouse,"WH-W25-R165,166",,,,,,,,,,,,,,,,,,,,,,,,,3,5,7,5,2,,2,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,398,Vista Moda,92 Petrole,Warehouse,"WH-W25-R165,166",,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,5032019-171,Carpin,1 Honey,Retail,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,1,1,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,5032019-171,Carpin,1 Honey,Warehouse,WH-W32-C188,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,1,1,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,5032019-171,Carpin,13 L.Navy,Retail,,,,,,,,,,,,,,,,,,,,,,,,1,,1,0,1,0,1,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,5032019-171,Carpin,13 L.Navy,Warehouse,WH-W32-C188,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,1,1,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,5032019-171,Carpin,15 D.Petrole,Retail,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,1,2,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,5032019-171,Carpin,15 D.Petrole,Warehouse,WH-W32-C188,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,0,0,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,5032019-171,Carpin,19 Gray,Retail,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,1,1,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,5032019-171,Carpin,19 Gray,Warehouse,WH-W32-C188,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,5032019-171,Carpin,3 Coffee,Retail,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,0,1,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,5032019-171,Carpin,3 Coffee,Warehouse,WH-W32-C188,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,62002,Vista Moda,1 Black,Warehouse,"WH-W9-R70,71",,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,62002,Vista Moda,2 Navy,Warehouse,"WH-W9-R70,71",,,,,,,,,,,,,,,,,,,,,,,,,,4,6,4,,,,,1,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,62002,Vista Moda,21 Beige,Warehouse,"WH-W9-R70,71",,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,62002,Vista Moda,56 Brown,Warehouse,"WH-W9-R70,71",,,,,,,,,,,,,,,,,,,,,,,,,,3,5,1,1,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,62002,Vista Moda,Blue,Warehouse,"WH-W9-R70,71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,2,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,684615,Vista Moda,11 L.Gray,Warehouse,"WH-W25-R165,166",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,3,2,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,684615,Vista Moda,2 Gray,Warehouse,"WH-W25-R165,166",,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,2,,2,1,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,684615,Vista Moda,3 D.Gray,Warehouse,"WH-W25-R165,166",,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,684615,Vista Moda,4 L.Petrole,Warehouse,"WH-W25-R165,166",,,,,,,,,,,,,,,,,,,,,,,,,,2,1,5,5,,6,2,1,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,684615,Vista Moda,6 Petrole,Warehouse,"WH-W25-R165,166",,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,,4,4,2,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,A20051-014,Vista Moda,11 Black,Warehouse,WH-W18-R145,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,A20051-014,Vista Moda,9 Coffee,Warehouse,WH-W18-R145,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,CE1669,Roberto Bellini,45 L.Gray,Warehouse,WH-W19-R146,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,3,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,H1532,Vista Moda,008 Black,Warehouse,WH-W19-R146,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,H1532,Vista Moda,3 Navy,Warehouse,WH-W19-R146,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,H1532,Vista Moda,69 Brown,Warehouse,WH-W19-R146,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,H1532,Vista Moda,86 Olive,Warehouse,WH-W19-R146,,,,,,,,,,,,,,,,,,,,,,,1,,,2,3,1,2,,1,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,H2526,Vista Moda,1132 D.Gray,Warehouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,H2530,Vista Moda,18 Coffee,Warehouse,WH-W19-C145,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,H2530,Vista Moda,27 Black,Warehouse,WH-W19-C145,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,H2769,Vista Moda,Black,Warehouse,WH-W7-R41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,L1547-014,Vista Moda,12 Black,Warehouse,WH-W18-R145,,,,,,,,,,,,,,,,,,,,,,,,,1,4,4,,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,S2795,Vista Moda,2 Coffee,Warehouse,WH-W18-R145,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,,1,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,S2795,Vista Moda,3 D.Gray,Warehouse,WH-W18-R145,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,3,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,S2795,Vista Moda,5 D.Coffee,Warehouse,WH-W18-R145,,,,,,,,,,,,,,,,,,,,,,,2,,2,3,4,2,3,,2,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,S518,Vista Moda,602 Navy,Warehouse,WH-W24-R163,,,,,,,,,,,,,,,,,,,,,,,,,1,6,6,7,5,,2,2,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,S518,Vista Moda,Black,Warehouse,WH-W24-R163,,,,,,,,,,,,,,,,,,,,,,,,,,1,,4,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,SB71146,Vista Moda,A5 Brown,Warehouse,WH-W19-R145,,,,,,,,,,,,,,,,,,,,,,,1,,3,1,1,2,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Slim Fit Suit,SH2014,Vista Moda,36 Navy,Warehouse,WH-W19-R145,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Super Slim TR Suit,680597,Vista Moda,8 Beige,Warehouse,WH-W24-R163,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Super Slim TR Suit,U518,Vista Moda,602 Navy,Warehouse,"WH-W24-R162,163",,,,,,,,,,,,,,,,,,,,,2,,2,,3,4,7,7,2,,2,,,,,,,,,,,,
Clothing,Suits,TR Suit,Super Slim TR Suit,U518,Vista Moda,611 D.Gray,Warehouse,"WH-W24-R162,163",,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,
Clothing,Suits,TR Suit,Super Slim TR Suit,U518,Vista Moda,Black,Warehouse,"WH-W24-R162,163",,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,1,,,,,,,,,,,,,,
Clothing,Suits,Velvet Suit,Classic Velvet Suit ,T2664-2009,Vista Moda,Blue,Warehouse,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
Clothing,Suits,Vests,Vests Regular Fit,2331,Vista Moda,037 L.Navy,Warehouse,WH-W5-R24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,,,,,,,,,,
Clothing,Suits,Vests,Vests Regular Fit,2331,Vista Moda,Black,Retail,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,1,1,,,,,,,,,,
Clothing,Suits,Vests,Vests Regular Fit,2331,Vista Moda,Black,Warehouse,WH-W5-R24,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,21,2,,7,7,3,,,,,,,,,,
Clothing,Suits,Vests,Vests Regular Fit,88066,Vista Moda,167 Black-Silver,Warehouse,WH-W5-R24,,,,,,,,,,,,,,,,,,,,,1,,1,,1,3,,,,,,,,,,,,,,,,,
Clothing,Suits,Vests,Vests Regular Fit,88066,Vista Moda,78 Gray,Warehouse,WH-W5-R24,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,,,,,,,,,,,,,,
Clothing,Suits,Vests,Vests Regular Fit,88066,Vista Moda,84 Petrole-Silver,Warehouse,WH-W5-R24,,,,,,,,,,,,,,,,,,,1,,3,,5,,7,8,7,3,2,,,,,,,,,,,,,,
